frequency,frequency_cm,2PDOS,2PDOS_1,2PDOS_2,2wDOS,2wDOS_1,2wDOS_2,DOS_convolution,DOS_convolution_1,DOS_convolution_2
-22.36020852794551,-745.8562726066148,0.052467213127211615,0.029619882515268335,0.02284733061194328,0.09173858369832463,0.03574399318265166,0.05599459051567298,0.049347614590429065,0.02792821624383176,0.021419398346597302
-22.310793702469386,-744.2079714516831,0.05294202710338143,0.02991642751138038,0.023025599592001053,0.09186534610570092,0.03587653164172066,0.05598881446398026,0.04980771706614727,0.028220598646227422,0.02158711841991985
-22.261378876993266,-742.5596702967514,0.05345489349158972,0.030246962709280113,0.0232079307823096,0.09203493840778965,0.036009816622934204,0.056025121784855435,0.05029357174892958,0.02853471025894523,0.021758861489984346
-22.211964051517143,-740.9113691418196,0.05401693994835775,0.03061880245230452,0.023398137496053236,0.0922487324275988,0.03614385379402386,0.056104878633574946,0.05081625173174579,0.028878211490012476,0.021938040241733313
-22.16254922604102,-739.2630679868878,0.05464538554226813,0.031046563245409574,0.023598822296858557,0.09247706703654132,0.03627864887702468,0.05619841815951665,0.05138635582440672,0.02925926818605857,0.02212708763834815
-22.113134400564896,-737.6147668319561,0.05532428723066183,0.03151800774269791,0.02380627948796392,0.09267936443342734,0.036414207648905,0.05626515678452233,0.052006077146405566,0.029683483835822096,0.02232259331058347
-22.063719575088776,-735.9664656770244,0.05607171567917824,0.03205170820194102,0.024020007477237225,0.09284176692236099,0.036550535942204636,0.056291230980156357,0.052686123409231914,0.030162176967984327,0.022523946441247583
-22.014304749612652,-734.3181645220926,0.05690303903834302,0.03266685670062323,0.02423618233771979,0.09299279330755009,0.036687639645681856,0.05630515366186823,0.05343810834043958,0.030710605782751456,0.02272750255768812
-21.96488992413653,-732.6698633671608,0.05786705262981785,0.03341275092964716,0.024454301700170693,0.09317577553689396,0.03682552470496922,0.056350250831924735,0.05429348891081476,0.03136076225294238,0.022932726657872375
-21.915475098660405,-731.0215622122291,0.059054029589627424,0.03437805354272688,0.024675976046900545,0.09341063636601914,0.036964197123238396,0.05644643924278074,0.055306074554026016,0.032164998918132806,0.023141075635893214
-21.866060273184285,-729.3732610572974,0.060548557399073166,0.03564757998072044,0.024900977418352722,0.0936851916755771,0.037103662961874076,0.05658152871370302,0.05654294800414074,0.0331908961257029,0.023352051878437842
-21.81664544770816,-727.7249599023656,0.06228116271216226,0.03715337368034635,0.025127789031815905,0.09397945429665586,0.03724392834115731,0.05673552595549855,0.05806840989675955,0.034504224349317,0.02356418554744255
-21.767230622232038,-726.0766587474338,0.06418401602796486,0.038827465423572655,0.025356550604392212,0.09428592478415117,0.037384999440958085,0.05690092534319308,0.05994545396781605,0.03616743400066503,0.023778019967151023
-21.717815796755914,-724.4283575925022,0.06630257280062211,0.04071141326829224,0.025591159532329873,0.09460101927888358,0.03752688250143757,0.05707413677744601,0.06224488562729253,0.03824775999275258,0.02399712563453995
-21.668400971279794,-722.7800564375705,0.06870716146688007,0.042874931136354426,0.02583223033052564,0.09491796552962495,0.03766958382376015,0.05724838170586479,0.06504199988838791,0.0408195067862845,0.0242224931021034
-21.61898614580367,-721.1317552826387,0.07162253743819855,0.0455413561097077,0.026081181328490848,0.09524279371831354,0.037813109770815256,0.05742968394749829,0.0684206630709672,0.0439654035639508,0.0244552595070164
-21.569571320327547,-719.4834541277069,0.07553725343896156,0.049198865794183026,0.026338387644778537,0.09558901531372163,0.03795746676794925,0.05763154854577238,0.07244074428782415,0.04774536271643429,0.024695381571389858
-21.520156494851424,-717.8351529727752,0.08061796717087324,0.05401476116985981,0.026603206001013437,0.09595237408903287,0.03810266130370757,0.05784971278532531,0.077087017832876,0.05214456223395027,0.024942455598925734
-21.4707416693753,-716.1868518178434,0.08637111227833413,0.05950598584229413,0.02686512643604001,0.09630948378027607,0.03824869993058717,0.05806078384968891,0.08217008132126484,0.05698293312894501,0.025187148192319833
-21.42132684389918,-714.5385506629117,0.09220067581761161,0.06508064827269854,0.02712002754491308,0.0966419427145759,0.03839558926579953,0.058246353448776385,0.08736076417622943,0.061934867245893754,0.025425896930335666
-21.371912018423057,-712.8902495079799,0.09808182748834089,0.07071556211777111,0.027366265370569784,0.09695646105782334,0.03854333599204446,0.05841312506577888,0.09235434545684462,0.06669747086374231,0.025656874593102307
-21.322497192946933,-711.2419483530482,0.1037307421740388,0.07612532727951332,0.02760541489452547,0.09727929750077016,0.03869194685829455,0.058587350642475604,0.09681553332712953,0.07093447842460245,0.02588105490252708
-21.273082367470813,-709.5936471981165,0.10819152958220137,0.08034999354133553,0.02784153604086584,0.09763830001998572,0.03884142868059095,0.05879687133939478,0.10047483526380219,0.07437254030671693,0.02610229495708525
-21.22366754199469,-707.9453460431847,0.11107812434020303,0.082997014342591,0.02808110999761202,0.09805322991869914,0.03899178834285018,0.05906144157584896,0.10332687921149904,0.07700037774368734,0.026326501467811694
-21.174252716518566,-706.2970448882529,0.11262886520966253,0.08430476862975488,0.028324096579907653,0.0985301831215713,0.03914303279768243,0.059387150323888874,0.10545582687616176,0.078901982305258,0.026553844570903755
-21.124837891042443,-704.6487437333212,0.11334437725606344,0.08477990280174579,0.028564474454317656,0.09905587905883223,0.03929516906722149,0.05976070999161074,0.1068723796201369,0.08009267564573137,0.026779703974405534
-21.07542306556632,-703.0004425783894,0.11371652676348787,0.0849122019530832,0.028804324810404666,0.09959020798856799,0.039448204243966396,0.060142003744601595,0.10756614217497695,0.08056087444992725,0.027005267725049697
-21.0260082400902,-701.3521414234577,0.11389178247188839,0.08484516228254574,0.02904662018934264,0.1000792329222732,0.039602145491635175,0.06047708743063803,0.10759330423281174,0.08036057683131614,0.027232727401495595
-20.976593414614076,-699.7038402685259,0.11395740089357581,0.08466624827173111,0.029291152621844705,0.10050454262308678,0.03975700004603059,0.060747542577056196,0.10714701478044787,0.07968482246001779,0.02746219232043008
-20.927178589137952,-698.0555391135943,0.11389106308177033,0.08435266067560368,0.02953840240616665,0.10090512086744025,0.03991277521591849,0.06099234565152176,0.10643254976490531,0.07873842575139799,0.02769412401350732
-20.877763763661832,-696.4072379586626,0.11339255612614091,0.08360385928905911,0.0297886968370818,0.1013327871098419,0.04006947838391853,0.06126330872592337,0.10555345950716001,0.07762451010571321,0.0279289494014468
-20.828348938185705,-694.7589368037306,0.11230177817164066,0.08226190843369746,0.030039869737943203,0.10181175499913983,0.040227117007407866,0.06158463799173197,0.10455505956858083,0.07639046892065754,0.028164590647923295
-20.778934112709585,-693.110635648799,0.11100910388120497,0.08071833193034358,0.03029077195086138,0.10234128816205748,0.040385698619437665,0.06195558954261981,0.10348237496037838,0.07508265949388013,0.02839971546649825
-20.72951928723346,-691.4623344938673,0.10983980178819333,0.0792964529346509,0.03054334885354243,0.10290410565670036,0.04054523082966305,0.06235887482703731,0.10237924997713391,0.07374266825761414,0.02863658171951977
-20.680104461757338,-689.8140333389355,0.10879413330971852,0.0779936028252213,0.030800530484497216,0.1034759529635954,0.04070572132528627,0.06277023163830912,0.10127983919844237,0.0724018318345658,0.028878007363876565
-20.630689636281218,-688.1657321840038,0.10782750878261338,0.07676415075769079,0.031063358024922598,0.10405291579557088,0.04086717787201368,0.06318573792355721,0.10020835686954656,0.07108364832107805,0.029124708548468506
-20.581274810805095,-686.517431029072,0.10696740259523939,0.07563391817642141,0.031333484418817975,0.10464893774443919,0.0410296083150266,0.06361932942941259,0.09917158146677502,0.06979357918105639,0.029378002285718626
-20.53185998532897,-684.8691298741403,0.10611701444122174,0.07450670379799895,0.03161031064322279,0.1052702031028393,0.041193020579966134,0.06407718252287317,0.09817183734286372,0.06853462502437169,0.029637212318492027
-20.482445159852848,-683.2208287192085,0.1051743560014127,0.07327787578032575,0.03189648022108695,0.10591493253595749,0.041357422673932595,0.0645575098620249,0.09722081403347103,0.06731624333590351,0.029904570697567523
-20.433030334376724,-681.5725275642767,0.10418959051191909,0.07201214088178397,0.032177449630135115,0.10657245276151375,0.04152282268649932,0.06504963007501444,0.09631126208644396,0.06614425673110841,0.03016700535533555
-20.383615508900604,-679.924226409345,0.10322912952684796,0.0707816986966553,0.03244743083019265,0.10722918596782872,0.04168922879074147,0.06553995717708726,0.09547244626623688,0.06505297949113889,0.030419466775097985
-20.33420068342448,-678.2759252544133,0.10237344092931577,0.0696643983676619,0.03270904256165388,0.10788764279230897,0.04185664924427984,0.06603099354802913,0.0947576813056124,0.06409323792427334,0.03066444338133907
-20.284785857948357,-676.6276240994815,0.101691843986639,0.06872702271867655,0.03296482126796244,0.10856286369993462,0.04202509239034005,0.06653777130959457,0.09421763122331991,0.06331325909270814,0.030904372130611764
-20.235371032472237,-674.9793229445498,0.10119286422871768,0.06797542366400872,0.03321744056470897,0.10925903315966098,0.042194566658827294,0.06706446650083368,0.09389049713503449,0.06274871228711465,0.031141784847919837
-20.185956206996114,-673.331021789618,0.10095144437951473,0.06747431170489805,0.03347713267461667,0.10997111893528944,0.042365080567417134,0.0676060383678723,0.09380189427983314,0.06241615709787025,0.031385737181962886
-20.13654138151999,-671.6827206346863,0.10094095250940179,0.06719345985877306,0.03374749265062872,0.11071464028993694,0.0425366427226622,0.06817799756727475,0.09395495510909463,0.06231584793812982,0.03163910717096481
-20.087126556043867,-670.0344194797545,0.10121339204100131,0.06719408044765762,0.03401931159334369,0.11151617380427753,0.04270926182111547,0.06880691198316206,0.09433299141749363,0.06243956244966137,0.03189342896783225
-20.037711730567743,-668.3861183248227,0.10177945004871791,0.06748764846025991,0.034291801588457994,0.11237976066544245,0.04288294665047023,0.06949681401497222,0.0949242656445148,0.0627759732332258,0.032148292411289
-19.988296905091623,-666.7378171698911,0.10250803099514691,0.06794253285356909,0.034565498141577826,0.11329415743075949,0.04305770609071692,0.07023645134004257,0.09572205961226875,0.06331787666874837,0.03240418294352038
-19.9388820796155,-665.0895160149594,0.10341316312917231,0.06857213218371658,0.034841030945455743,0.1142474368051478,0.0432335491153175,0.0710138876898303,0.09672261385296428,0.06406102789965117,0.032661585953313116
-19.889467254139376,-663.4412148600276,0.10446133409872094,0.06934738014833093,0.03511395395039,0.1152203707583119,0.04341048479239702,0.07180988596591488,0.09789991155694146,0.06498312059755956,0.032916790959381895
